day,interest_tag,N Rows
3592512000,3d-lighting,3
3592512000,3d-modeling,3
3592512000,3d-rendering,3
3592512000,3d-rigging,4
3592512000,3d-sculpting,3
3592512000,3ds-max,1
3592512000,3d-texturing,3
3592512000,3d-uv-mapping,1
3592512000,3d-visualization,1
3592512000,ado.net,1
3592512000,adobe,4
3592512000,after-effects,2
3592512000,agile,1
3592512000,algorithms,2
3592512000,android,3
3592512000,angular,15
3592512000,api-design,2
3592512000,app-deployment,3
3592512000,apple-watch,1
3592512000,architecture,4
3592512000,arduino,1
3592512000,art-and-design,1
3592512000,asp.net,13
3592512000,asp.net-core,11
3592512000,asp.net-mvc,3
3592512000,async,2
3592512000,authentication,1
3592512000,authorization,3
3592512000,automated-testing,1
3592512000,automation,9
3592512000,aws,5
3592512000,aws-databases,3
3592512000,azure,5
3592512000,azure-deployment,5
3592512000,azure-mobile-services,5
3592512000,bash,1
3592512000,beginner-programming,1
3592512000,behavior-driven-development,1
3592512000,big-data,8
3592512000,bootstrap,2
3592512000,broadcast-motion-graphics,2
3592512000,build-automation,2
3592512000,business-analysis,1
3592512000,business-intelligence,10
3592512000,c#,20
3592512000,c++,3
3592512000,caching,1
3592512000,cad-modeling,1
3592512000,cad-part,1
3592512000,cad-rendering,1
3592512000,cad-sketching,1
3592512000,cad-visualization,1
3592512000,cassandra,2
3592512000,character-modeling,1
3592512000,cinema-4d,1
3592512000,cloud-computing,14
3592512000,cloud-foundry,1
3592512000,clr,1
3592512000,cms,1
3592512000,code-first,1
3592512000,coffeescript,1
3592512000,communication,4
3592512000,compositing,1
3592512000,comptia-linux+,1
3592512000,comptia-security+,3
3592512000,concurrency,1
3592512000,configuration-management,6
3592512000,continuous-integration,1
3592512000,couchdb,1
3592512000,cplusplus,3
3592512000,cpp,3
3592512000,crm,1
3592512000,cryptography,7
3592512000,css,8
3592512000,css3,2
3592512000,dart,1
3592512000,dashboards,2
3592512000,data,3
3592512000,data-analysis,13
3592512000,database-administration,5
3592512000,database-design,2
3592512000,database-developer-tools,1
3592512000,data-modeling,1
3592512000,data-science,6
3592512000,data-structures,1
3592512000,data-visualization,6
3592512000,data-warehousing,2
3592512000,debugging,1
3592512000,deployment,1
3592512000,design-and-art,2
3592512000,design-patterns,17
3592512000,developer-tools,1
3592512000,devops,8
3592512000,digital-audio,1
3592512000,digital-forensics,6
3592512000,digital-painting,1
3592512000,disaster-recovery,7
3592512000,distributed-systems,1
3592512000,distributed-systems-patterns,1
3592512000,django,1
3592512000,docker,5
3592512000,domain-driven-design,1
3592512000,dynamic-programming,1
3592512000,dynamics-crm,1
3592512000,ef,2
3592512000,elasticsearch,2
3592512000,emacs,1
3592512000,endpoint-management,8
3592512000,entity-framework,2
3592512000,entrepreneurship,1
3592512000,environment-lighting,1
3592512000,es6,1
3592512000,excel,3
3592512000,express,1
3592512000,fea-simulation,2
3592512000,functional-programming,2
3592512000,game-design,2
3592512000,game-modeling,2
3592512000,game-programming,4
3592512000,game-texturing,1
3592512000,general-programming,1
3592512000,generic-programming,1
3592512000,generics,1
3592512000,git,5
3592512000,github,1
3592512000,google-big-query,1
3592512000,google-cloud,1
3592512000,google-compute,1
3592512000,google-glass,1
3592512000,google-maps,1
3592512000,graph-databases,2
3592512000,graphic-design,2
3592512000,gulp,1
3592512000,hadoop,1
3592512000,hardware,5
3592512000,html,1
3592512000,html5,15
3592512000,http,3
3592512000,ice-cream-sandwich,3
3592512000,illustration,2
3592512000,illustrator,1
3592512000,image-editing,2
3592512000,incident-response,4
3592512000,indexing,1
3592512000,information-architecture,1
3592512000,information-security,22
3592512000,integration-testing,1
3592512000,interfaces,2
3592512000,internet-of-things,1
3592512000,inversion-of-control,1
3592512000,ios,2
3592512000,ios7,2
3592512000,ios8,2
3592512000,it-fundamentals,12
3592512000,it-governance,1
3592512000,java,13
3592512000,javascript,20
3592512000,javascript-frameworks,17
3592512000,javascript-libraries,17
3592512000,jekyll,1
3592512000,jenkins,1
3592512000,jquery,4
3592512000,json,2
3592512000,junit,4
3592512000,justmock,4
3592512000,leadership,5
3592512000,linq,1
3592512000,linux,2
3592512000,machine-learning,7
3592512000,maintainable-code,1
3592512000,malware-analysis,1
3592512000,management,4
3592512000,matchmoving,1
3592512000,maya,5
3592512000,medical-design,1
3592512000,message-queues,1
3592512000,messaging,1
3592512000,messaging-collaboration,3
3592512000,meteor.js,1
3592512000,microservices,3
3592512000,microsoft-azure,5
3592512000,microsoft-office,1
3592512000,mobile-design,4
3592512000,mobile-device-management,1
3592512000,mongodb,4
3592512000,motion-graphics,2
3592512000,mvc,3
3592512000,mvc2,3
3592512000,mvc3,3
3592512000,mvc4,3
3592512000,mvc5,3
3592512000,mvc4-ioc,3
3592512000,mvc-html-helpers,3
3592512000,mvc-scaffolding,3
3592512000,mvc-testing,3
3592512000,mysql,2
3592512000,network-infrastructure,9
3592512000,network-security,13
3592512000,nodejs,12
3592512000,nosql,1
3592512000,object-oriented-programming,3
3592512000,office,1
3592512000,operating-systems,9
3592512000,part-modeling,1
3592512000,payments,1
3592512000,penetration-testing,9
3592512000,performance,8
3592512000,performance-monitoring,2
3592512000,performance-optimization,8
3592512000,photography,1
3592512000,photoshop,4
3592512000,pl-sql,1
3592512000,postgresql,1
3592512000,powershell,8
3592512000,powershell-v3,8
3592512000,problem-solving,2
3592512000,productivity-apps,2
3592512000,professional-development,2
3592512000,project-management,4
3592512000,puppet,2
3592512000,python,16
3592512000,querying,2
3592512000,rabbitmq,2
3592512000,react.js,7
3592512000,readable-code,1
3592512000,regular-expressions,1
3592512000,reporting,2
3592512000,requirements-gathering,3
3592512000,responsive-design,2
3592512000,rest,4
3592512000,restful-api,4
3592512000,rethinkdb,1
3592512000,r-framework,3
3592512000,rhino,1
3592512000,routing,1
3592512000,routing-switching,1
3592512000,salesforce,2
3592512000,sap,1
3592512000,scalability,1
3592512000,scaling,1
3592512000,scrum,1
3592512000,secure-by-design,3
3592512000,security,1
3592512000,security-auditing,3
3592512000,security-fundamentals,9
3592512000,server-infrastructure,7
3592512000,sharepoint,1
3592512000,sheet-metal,2
3592512000,sketch,1
3592512000,soa,1
3592512000,soft-skills,4
3592512000,software-defined-networking,1
3592512000,software-practices,3
3592512000,solidworks,1
3592512000,sprig,3
3592512000,spring,3
3592512000,spring-mvc,3
3592512000,sql,6
3592512000,sqlite,1
3592512000,sql-server,7
3592512000,ssas,1
3592512000,ssis,2
3592512000,startup,1
3592512000,storage,4
3592512000,structural-design,2
3592512000,sublime,1
3592512000,substance-designer,1
3592512000,substance-painter,1
3592512000,swift,1
3592512000,switching,1
3592512000,system-center,1
3592512000,task-parallel-library,1
3592512000,tcpip,1
3592512000,tdd,1
3592512000,test-driven-development,1
3592512000,threading,1
3592512000,t-sql,1
3592512000,typescript,11
3592512000,typography,1
3592512000,ui-design,3
3592512000,unified-messaging,1
3592512000,unit-testing,4
3592512000,unity,4
3592512000,unreal-engine,3
3592512000,uv-mapping,1
3592512000,video-editing,3
3592512000,vim,1
3592512000,virtualization,7
3592512000,visual-c++,3
3592512000,visual-design,6
3592512000,visualization-rendering,1
3592512000,visual-studio,3
3592512000,visual-studio-2010,1
3592512000,visual-studio-2012,1
3592512000,visual-studio-2013,1
3592512000,visual-studio-2015,1
3592512000,visual-studio-2010-performance-testing,2
3592512000,visual-studio-data-tools,1
3592512000,visual-studio-team-system,1
3592512000,vmware-vcloud,1
3592512000,vmware-vsphere,6
3592512000,vsphere,6
3592512000,vue,1
3592512000,wearable-tech,1
3592512000,webapi,1
3592512000,webapi-ui,1
3592512000,web-design,1
3592512000,web-mapping,1
3592512000,webmatrix,1
3592512000,web-services,1
3592512000,website-security,8
3592512000,websockets,1
3592512000,webstorm,1
3592512000,windows-10,1
3592512000,windows-azure,5
3592512000,windows-debugging,1
3592512000,wordpress,1
3592512000,xamarin,1
3592512000,zbrush,3
3592598400,.net,2
3592598400,2d-animation,1
3592598400,3d-animation,2
3592598400,3d-dynamics,1
3592598400,3d-lighting,2
3592598400,3d-modeling,2
3592598400,3d-printing,1
3592598400,3d-rendering,1
3592598400,3d-rigging,1
3592598400,3ds-max,2
3592598400,3d-texturing,2
3592598400,adobe,2
3592598400,after-effects,2
3592598400,agile,4
3592598400,angular,3
3592598400,app-deployment,2
3592598400,art-and-design,1
3592598400,asp.net,1
3592598400,asp.net-core,1
3592598400,authorization,2
3592598400,autocad,1
3592598400,azure,1
3592598400,azure-deployment,1
3592598400,big-data,2
3592598400,broadcast-motion-graphics,1
3592598400,build-automation,1
3592598400,c#,3
3592598400,c++,1
3592598400,cad-drafting,1
3592598400,character-animation,1
3592598400,character-modeling,1
3592598400,character-rigging,1
3592598400,cinema-4d,1
3592598400,cloud-computing,3
3592598400,communication,1
3592598400,comptia-security+,1
3592598400,concept-design,1
3592598400,configuration-management,1
3592598400,cplusplus,1
3592598400,cpp,1
3592598400,crm,2
3592598400,cryptography,2
3592598400,css3,1
3592598400,data-analysis,2
3592598400,data-science,1
3592598400,design-patterns,3
3592598400,devops,1
3592598400,digital-forensics,1
3592598400,digital-painting,1
3592598400,distributed-systems,1
3592598400,docker,1
3592598400,drafting-drawings,1
3592598400,dreamweaver,1
3592598400,final-cut-pro,1
3592598400,game-art,1
3592598400,game-design,1
3592598400,game-programming,1
3592598400,git,1
3592598400,graphic-design,2
3592598400,hair-farm,1
3592598400,hard-surface-modeling,1
3592598400,html5,5
3592598400,illustration,1
3592598400,illustrator,1
3592598400,image-editing,1
3592598400,information-security,4
3592598400,it-fundamentals,1
3592598400,java,3
3592598400,javascript,4
3592598400,javascript-frameworks,4
3592598400,javascript-libraries,4
3592598400,junit,1
3592598400,justmock,1
3592598400,leadership,1
3592598400,linux,2
3592598400,machine-learning,4
3592598400,malware-analysis,1
3592598400,management,1
3592598400,marketing,1
3592598400,maya,3
3592598400,microsoft-azure,2
3592598400,mobile-design,1
3592598400,motionbuilder,1
3592598400,motion-graphics,1
3592598400,network-infrastructure,1
3592598400,network-security,2
3592598400,nodejs,3
3592598400,object-oriented-programming,1
3592598400,photography,1
3592598400,photoshop,5
3592598400,pipeline,1
3592598400,powershell,2
3592598400,powershell-v3,2
3592598400,premiere-pro,2
3592598400,productivity,1
3592598400,professional-development,1
3592598400,project-management,1
3592598400,python,4
3592598400,react.js,3
3592598400,realflow,1
3592598400,red-giant-suites,1
3592598400,renderman,1
3592598400,responsive-design,1
3592598400,revit,1
3592598400,scrum,1
3592598400,secure-by-design,2
3592598400,security-auditing,2
3592598400,security-fundamentals,2
3592598400,sketch,1
3592598400,soft-skills,1
3592598400,sql,2
3592598400,sql-server,2
3592598400,substance-designer,1
3592598400,substance-painter,1
3592598400,typescript,3
3592598400,ui-design,1
3592598400,unit-testing,1
3592598400,unity,1
3592598400,unreal-engine,1
3592598400,ux-design,1
3592598400,ux-design2,1
3592598400,video-editing,1
3592598400,visual-c++,1
3592598400,visual-design,3
3592598400,vue,1
3592598400,wacom,1
3592598400,web-design,1
3592598400,website-security,2
3592598400,windows-10,1
3592598400,windows-azure,2
3592598400,zbrush,1
3592684800,.net,2
3592684800,3d-animation,1
3592684800,3d-lighting,2
3592684800,3d-modeling,1
3592684800,3ds-max,1
3592684800,3d-texturing,2
3592684800,3d-uv-mapping,2
3592684800,3d-visualization,1
3592684800,after-effects,1
3592684800,algorithms,1
3592684800,android,2
3592684800,angular,3
3592684800,api-design,1
3592684800,architecture,2
3592684800,asp.net,2
3592684800,asp.net-core,1
3592684800,asp.net-mvc,2
3592684800,async,1
3592684800,autocad,1
3592684800,automated-testing,1
3592684800,automation,2
3592684800,aws,1
3592684800,aws-databases,1
3592684800,azure,1
3592684800,azure-deployment,1
3592684800,azure-mobile-services,1
3592684800,blender,3
3592684800,broadcast-motion-graphics,2
3592684800,build-automation,1
3592684800,business-analysis,2
3592684800,business-intelligence,2
3592684800,c#,3
3592684800,c++,2
3592684800,cad-drafting,1
3592684800,cad-rendering,1
3592684800,cad-visualization,1
3592684800,cloud-computing,4
3592684800,compositing,2
3592684800,comptia-security+,1
3592684800,configuration-management,2
3592684800,cplusplus,2
3592684800,cpp,2
3592684800,css,2
3592684800,data-analysis,2
3592684800,database-developer-tools,1
3592684800,data-science,1
3592684800,data-visualization,1
3592684800,dependency-injection,1
3592684800,design-patterns,4
3592684800,developer-tools,1
3592684800,devops,1
3592684800,digital-forensics,1
3592684800,disaster-recovery,1
3592684800,drafting-drawings,1
3592684800,ef,1
3592684800,endpoint-management,2
3592684800,entity-framework,1
3592684800,environment-lighting,2
3592684800,environment-modeling,1
3592684800,game-art,2
3592684800,game-design,3
3592684800,game-modeling,2
3592684800,game-programming,3
3592684800,game-texturing,2
3592684800,geolocation,1
3592684800,git,1
3592684800,hard-surface-modeling,2
3592684800,hardware,2
3592684800,html5,3
3592684800,http,1
3592684800,ice-cream-sandwich,2
3592684800,information-security,4
3592684800,it-fundamentals,2
3592684800,it-governance,1
3592684800,java,2
3592684800,javascript,2
3592684800,javascript-frameworks,2
3592684800,javascript-libraries,2
3592684800,jquery,2
3592684800,junit,1
3592684800,justmock,1
3592684800,leadership,1
3592684800,linq,1
3592684800,location-services,1
3592684800,lync-server,1
3592684800,machine-learning,1
3592684800,management,1
3592684800,messaging-collaboration,1
3592684800,microsoft-azure,1
3592684800,mobile-design,2
3592684800,motion-graphics,2
3592684800,mvc,2
3592684800,mvc2,2
3592684800,mvc3,2
3592684800,mvc4,2
3592684800,mvc5,2
3592684800,mvc4-ioc,2
3592684800,mvc-html-helpers,2
3592684800,mvc-scaffolding,2
3592684800,mvc-testing,2
3592684800,network-infrastructure,2
3592684800,network-security,3
3592684800,nodejs,2
3592684800,operating-systems,2
3592684800,penetration-testing,1
3592684800,performance,1
3592684800,performance-optimization,1
3592684800,photoshop,2
3592684800,powershell,1
3592684800,powershell-v3,1
3592684800,professional-development,1
3592684800,project-management,1
3592684800,puppet,1
3592684800,python,1
3592684800,react.js,1
3592684800,require-js,1
3592684800,rest,1
3592684800,restful-api,1
3592684800,revit,1
3592684800,security-auditing,1
3592684800,security-fundamentals,1
3592684800,server-infrastructure,1
3592684800,sharepoint,1
3592684800,software-defined-networking,1
3592684800,sprig,1
3592684800,spring,1
3592684800,spring-mvc,1
3592684800,sql,1
3592684800,sql-server,2
3592684800,storage,1
3592684800,sublime,1
3592684800,substance-painter,2
3592684800,system-center,1
3592684800,typescript,2
3592684800,ui,1
3592684800,ui-design,2
3592684800,unit-testing,1
3592684800,unity,2
3592684800,unreal-engine,1
3592684800,uv-mapping,2
3592684800,vfx-scripting,2
3592684800,vim,1
3592684800,virtualization,2
3592684800,visual-c++,2
3592684800,visual-design,2
3592684800,visual-studio,2
3592684800,vmware-vsphere,2
3592684800,v-ray,1
3592684800,vsphere,2
3592684800,webmatrix,1
3592684800,website-security,1
3592684800,webstorm,1
3592684800,windows-azure,1
3592684800,wireless-networking,1
3592684800,wpf,1
3592684800,xamarin,1
3592684800,xendesktop,1
3592684800,zbrush,1
3592771200,.net,25
3592771200,.net-distributed-systems,3
3592771200,2d-animation,1
3592771200,3d-animation,1
3592771200,3d-lighting,1
3592771200,3d-modeling,2
3592771200,3d-rendering,1
3592771200,3d-rigging,1
3592771200,3d-sculpting,2
3592771200,3ds-max,2
3592771200,3d-texturing,1
